column,inferred_dtype
22641-0.1,Int64
22641-0.2,Float64
22641-0.3,Float64
22641-0.4,Float64
22641-0.5,Int64
22641-0.6,Int64
22641-0.7,Int64
22641-0.8,Int64
22641-0.9,Int64
22641-0.10,Int64
22641-0.11,Int64
22641-0.12,Int64
22641-0.13,Int64
22642-0.0,Int64
22642-0.1,Int64
22642-0.2,Int64
22642-0.3,Int64
22642-0.4,Int64
22642-0.5,Int64
22642-0.6,Int64
22642-0.7,Int64
22642-0.8,Int64
22642-0.9,Int64
22642-0.10,Int64
22642-0.11,Int64
22642-0.12,Int64
22642-0.13,Int64
22642-0.14,Int64
22642-0.15,Int64
22642-0.16,Int64
22642-0.17,Int64
22642-0.18,Int64
22642-0.19,Int64
22643-0.0,Int64
22643-0.1,Int64
22643-0.2,Int64
22643-0.3,Int64
22643-0.4,Int64
22643-0.5,Int64
22643-0.6,Int64
22643-0.7,Int64
22643-0.8,Int64
22643-0.9,Int64
22643-0.10,Int64
22643-0.11,Int64
22643-0.12,Int64
22643-0.13,Int64
22643-0.14,Int64
22643-0.15,Int64
22643-0.16,Int64
22643-0.17,Int64
22643-0.18,Int64
22643-0.19,Int64
22644-0.0,Int64
22644-0.1,Int64
22644-0.2,Int64
22644-0.3,Int64
22644-0.4,Int64
22644-0.5,Int64
22644-0.6,Int64
22644-0.7,Int64
22644-0.8,Int64
22644-0.9,Int64
22644-0.10,Int64
22644-0.11,Int64
22644-0.12,Int64
22644-0.13,Int64
22644-0.14,Int64
22644-0.15,Int64
22644-0.16,Int64
22644-0.17,Int64
22644-0.18,Int64
22644-0.19,Int64
22645-0.0,Int64
22645-0.1,Int64
22645-0.2,Int64
22645-0.3,Int64
22645-0.4,Int64
22645-0.5,Int64
22645-0.6,Int64
22645-0.7,Int64
22645-0.8,Int64
22645-0.9,Int64
22645-0.10,Int64
22645-0.11,Int64
22645-0.12,Int64
22645-0.13,Int64
22645-0.14,Int64
22645-0.15,Int64
22645-0.16,Int64
22645-0.17,Int64
22645-0.18,Int64
22645-0.19,Int64
22650-0.0,Int64
22650-0.1,Int64
22650-0.2,Int64
22650-0.3,Int64
22650-0.4,Int64
22650-0.5,Int64
22650-0.6,Int64
22650-0.7,Int64
22650-0.8,Int64
22650-0.9,Int64
22650-0.10,Int64
22650-0.11,Int64
22650-0.12,Int64
22650-0.13,Int64
22650-0.14,Int64
22650-0.15,Int64
22650-0.16,Int64
22650-0.17,Int64
22650-0.18,Int64
22650-0.19,Int64
22650-0.20,Int64
22650-0.21,Int64
22650-0.22,Int64
22650-0.23,Int64
22650-0.24,Int64
22650-0.25,Int64
22650-0.26,Int64
22650-0.27,Int64
22650-0.28,Int64
22650-0.29,Int64
22650-0.30,Int64
22650-0.31,Int64
22650-0.32,Int64
22651-0.0,Int64
22651-0.1,Int64
22651-0.2,Int64
22651-0.3,Int64
22651-0.4,Int64
22651-0.5,Int64
22651-0.6,Int64
22651-0.7,Int64
22651-0.8,Int64
22651-0.9,Int64
22651-0.10,Int64
22651-0.11,Int64
22651-0.12,Int64
22651-0.13,Int64
22651-0.14,Int64
22651-0.15,Int64
22651-0.16,Int64
22651-0.17,Int64
22651-0.18,Int64
22651-0.19,Int64
22651-0.20,Int64
22651-0.21,Int64
22651-0.22,Int64
22651-0.23,Int64
22651-0.24,Int64
22651-0.25,Int64
22651-0.26,Int64
22651-0.27,Int64
22651-0.28,Int64
22651-0.29,Int64
22651-0.30,Int64
22651-0.31,Int64
22651-0.32,Int64
22652-0.0,Int64
22652-0.1,Int64
22652-0.2,Int64
22652-0.3,Int64
22652-0.4,Int64
22652-0.5,Int64
22652-0.6,Int64
22652-0.7,Int64
22652-0.8,Int64
22652-0.9,Int64
22652-0.10,Int64
22652-0.11,Int64
22652-0.12,Int64
22652-0.13,Int64
22652-0.14,Int64
22652-0.15,Int64
22652-0.16,Int64
22652-0.17,Int64
22652-0.18,Int64
22652-0.19,Int64
22652-0.20,Int64
22652-0.21,Int64
22652-0.22,Int64
22652-0.23,Int64
22652-0.24,Int64
22652-0.25,Int64
22652-0.26,Int64
22652-0.27,Int64
22652-0.28,Int64
22652-0.29,Int64
22652-0.30,Int64
22652-0.31,Int64
22652-0.32,Int64
22653-0.0,Int64
22653-0.1,Int64
22653-0.2,Int64
22653-0.3,Int64
22653-0.4,Int64
22653-0.5,Int64
22653-0.6,Int64
22653-0.7,Int64
22653-0.8,Int64
22653-0.9,Int64
22653-0.10,Int64
22653-0.11,Int64
22653-0.12,Int64
22653-0.13,Int64
22653-0.14,Int64
22653-0.15,Int64
22653-0.16,Int64
22653-0.17,Int64
22653-0.18,Int64
22653-0.19,Int64
22653-0.20,Int64
22653-0.21,Int64
22653-0.22,Int64
22653-0.23,Int64
22653-0.24,Int64
22653-0.25,Int64
22653-0.26,Int64
22653-0.27,Int64
22653-0.28,Int64
22653-0.29,Int64
22653-0.30,Int64
22653-0.31,Int64
22653-0.32,Int64
22654-0.0,Int64
22654-0.1,Int64
22654-0.2,Int64
22654-0.3,Int64
22654-0.4,Int64
22654-0.5,Int64
22654-0.6,Int64
22654-0.7,Int64
22654-0.8,Int64
22654-0.9,Int64
22654-0.10,Int64
22654-0.11,Int64
22654-0.12,Int64
22654-0.13,Int64
22654-0.14,Int64
22654-0.15,Int64
22654-0.16,Int64
22654-0.17,Int64
22654-0.18,Int64
22654-0.19,Int64
22654-0.20,Int64
22654-0.21,Int64
22654-0.22,Int64
22654-0.23,Int64
22654-0.24,Int64
22654-0.25,Int64
22654-0.26,Int64
22654-0.27,Int64
22654-0.28,Int64
22654-0.29,Int64
22654-0.30,Int64
22654-0.31,Int64
22654-0.32,Int64
22655-0.0,Int64
22655-0.1,Int64
22655-0.2,Int64
22655-0.3,Int64
22655-0.4,Int64
22655-0.5,Int64
22655-0.6,Int64
22655-0.7,Int64
22655-0.8,Int64
22655-0.9,Int64
22655-0.10,Int64
22655-0.11,Int64
22655-0.12,Int64
22655-0.13,Int64
22655-0.14,Int64
22655-0.15,Int64
22655-0.16,Int64
22660-0.0,Int64
22660-0.1,Int64
22660-0.2,Int64
22660-0.3,Int64
22660-0.4,Int64
22660-0.5,Int64
22660-0.6,Int64
22660-0.7,Int64
22660-0.8,Int64
22660-0.9,Int64
22660-0.10,Int64
22660-0.11,Int64
22660-0.12,Int64
22660-0.13,Int64
22660-0.14,Int64
22660-0.15,Int64
22660-0.16,Int64
22660-0.17,Int64
22660-0.18,Int64
22660-0.19,Int64
22660-0.20,Int64
22660-0.21,Int64
22660-0.22,Int64
22660-0.23,Int64
22660-0.24,Int64
22660-0.25,Int64
22660-0.26,Int64
22660-0.27,Int64
22660-0.28,Int64
22660-0.29,Int64
22660-0.30,Int64
22660-0.31,Int64
22660-0.32,Int64
22661-0.0,Int64
22662-0.0,string
22662-0.1,string
22662-0.2,string
22662-0.3,string
22662-0.4,string
22662-0.5,string
22662-0.6,string
22662-0.7,string
22662-0.8,string
22662-0.9,string
22662-0.10,string
22662-0.11,string
22662-0.12,string
22662-0.13,string
22662-0.14,string
22662-0.15,string
22662-0.16,string
22662-0.17,string
22662-0.18,string
22663-0.0,Int64
22663-0.1,Int64
22663-0.2,Int64
22663-0.3,Int64
22663-0.4,Int64
22663-0.5,Int64
22663-0.6,Int64
22663-0.7,Int64
22663-0.8,Int64
22663-0.9,Int64
22663-0.10,Int64
22663-0.11,Int64
22663-0.12,Int64
22663-0.13,Int64
22663-0.14,Int64
22663-0.15,Int64
22663-0.16,Int64
22663-0.17,Int64
22663-0.18,Int64
22663-0.19,Int64
22663-0.20,Int64
22663-0.21,Int64
22663-0.22,Int64
22663-0.23,Int64
22663-0.24,Int64
22663-0.25,Int64
22663-0.26,Int64
22663-0.27,Int64
22663-0.28,Int64
22663-0.29,Int64
22663-0.30,Int64
22663-0.31,Int64
22663-0.32,Int64
22664-0.0,Int64
22664-0.1,Int64
22664-0.2,Int64
22664-0.3,Int64
22664-0.4,Int64
22664-0.5,Int64
22664-0.6,Int64
22664-0.7,Int64
22664-0.8,Int64
22664-0.9,Int64
22664-0.10,Int64
22664-0.11,Int64
22664-0.12,Int64
22664-0.13,Int64
22664-0.14,Int64
22664-0.15,Int64
22664-0.16,Int64
22664-0.17,Int64
22664-0.18,Int64
22664-0.19,Int64
22664-0.20,Int64
22664-0.21,Int64
22664-0.22,Int64
22664-0.23,Int64
22664-0.24,Int64
22664-0.25,Int64
22664-0.26,Int64
22664-0.27,Int64
22664-0.28,Int64
22664-0.29,Int64
22664-0.30,Int64
22664-0.31,Int64
22664-0.32,Int64
22700-0.0,string
22700-0.1,string
22700-0.2,string
22700-0.3,string
22700-0.4,string
22700-0.5,string
22700-0.6,string
22700-0.7,string
22700-0.8,string
22700-0.9,string
22700-0.10,string
22700-0.11,string
22700-0.12,string
22700-0.13,string
22700-0.14,string
22702-0.0,Int64
22702-0.1,Int64
22702-0.2,Int64
22702-0.3,Int64
22702-0.4,Int64
22702-0.5,Int64
22702-0.6,Int64
22702-0.7,Int64
22702-0.8,Int64
22702-0.9,Int64
22702-0.10,Int64
22702-0.11,Int64
22702-0.12,Int64
22702-0.13,Int64
22702-0.14,Int64
22704-0.0,Int64
22704-0.1,Int64
22704-0.2,Int64
22704-0.3,Int64
22704-0.4,Int64
22704-0.5,Int64
22704-0.6,Int64
22704-0.7,Int64
22704-0.8,Int64
22704-0.9,Int64
22704-0.10,Int64
22704-0.11,Int64
22704-0.12,Int64
22704-0.13,Int64
22704-0.14,Int64
22800-0.0,string
22801-0.0,string
22802-0.0,string
22803-0.0,string
22804-0.0,string
22805-0.0,string
22806-0.0,string
22807-0.0,string
22808-0.0,string
22809-0.0,string
22810-0.0,string
22811-0.0,string
22812-0.0,string
22813-0.0,string
22814-0.0,string
22815-0.0,string
22816-0.0,string
22817-0.0,string
22818-0.0,string
22819-0.0,string
22820-0.0,string
22821-0.0,string
22822-0.0,string
22823-0.0,string
23098-0.0,Float64
23098-1.0,Float64
23099-0.0,Float64
23099-1.0,Float64
23100-0.0,Float64
23100-1.0,Float64
23101-0.0,Float64
23101-1.0,Float64
23102-0.0,Float64
23102-1.0,Float64
23104-0.0,Float64
23104-1.0,Float64
23105-0.0,Int64
23105-1.0,Int64
23106-0.0,Int64
23106-1.0,Int64
23106-2.0,Int64
23107-0.0,Int64
23107-1.0,Int64
23107-2.0,Int64
23108-0.0,Int64
23108-1.0,Int64
23108-2.0,Int64
23109-0.0,Int64
23109-1.0,Int64
23109-2.0,Int64
23110-0.0,Int64
23110-1.0,Int64
23110-2.0,Int64
23111-0.0,Float64
23111-1.0,Float64
23112-0.0,Float64
23112-1.0,Float64
23113-0.0,Float64
23113-1.0,Float64
23114-0.0,Float64
23114-1.0,Float64
23115-0.0,Float64
23115-1.0,Float64
23116-0.0,Float64
23116-1.0,Float64
23117-0.0,Float64
23117-1.0,Float64
23118-0.0,Float64
23118-1.0,Float64
23119-0.0,Float64
23119-1.0,Float64
23120-0.0,Float64
23120-1.0,Float64
23121-0.0,Float64
23121-1.0,Float64
23122-0.0,Float64
23122-1.0,Float64
23123-0.0,Float64
23123-1.0,Float64
23124-0.0,Float64
23124-1.0,Float64
23125-0.0,Float64
23125-1.0,Float64
23126-0.0,Float64
23126-1.0,Float64
23127-0.0,Float64
23127-1.0,Float64
23128-0.0,Float64
23128-1.0,Float64
23129-0.0,Float64
23129-1.0,Float64
23130-0.0,Float64
23130-1.0,Float64
23200-2.0,Float64
23201-2.0,Float64
23202-2.0,Float64
23203-2.0,Float64
23204-2.0,Float64
23205-2.0,Float64
23206-2.0,Float64
23208-2.0,Float64
23209-2.0,Float64
23210-2.0,Float64
23212-2.0,Float64
23213-2.0,Float64
23214-2.0,Float64
23215-2.0,Float64
23216-2.0,Float64
23217-2.0,Float64
23218-2.0,Float64
23219-2.0,Float64
23220-2.0,Int64
23221-2.0,Float64
23222-2.0,Int64
23223-2.0,Float64
23224-2.0,Int64
23225-2.0,Float64
23226-2.0,Float64
23227-2.0,Float64
23228-2.0,Int64
23229-2.0,Float64
23230-2.0,Int64
23231-2.0,Float64
23232-2.0,Float64
23233-2.0,Float64
23234-2.0,Float64
23235-2.0,Int64
23236-2.0,Float64
23237-2.0,Float64
23238-2.0,Float64
23239-2.0,Float64
23240-2.0,Int64
23241-2.0,Float64
23242-2.0,Float64
23243-2.0,Float64
23244-2.0,Int64
23245-2.0,Int64
23246-2.0,Int64
23247-2.0,Float64
23248-2.0,Float64
23249-2.0,Int64
23250-2.0,Int64
23251-2.0,Float64
23252-2.0,Float64
23253-2.0,Int64
23254-2.0,Int64
23255-2.0,Float64
23256-2.0,Float64
23257-2.0,Int64
23258-2.0,Int64
23259-2.0,Float64
23260-2.0,Float64
23261-2.0,Int64
23262-2.0,Int64
23263-2.0,Int64
23264-2.0,Float64
23265-2.0,Float64
23266-2.0,Int64
23267-2.0,Int64
23268-2.0,Float64
23269-2.0,Float64
23270-2.0,Int64
23271-2.0,Int64
23272-2.0,Float64
23273-2.0,Float64
23274-2.0,Int64
23275-2.0,Int64
23276-2.0,Float64
23277-2.0,Float64
23278-2.0,Int64
23279-2.0,Int64
23280-2.0,Int64
23281-2.0,Float64
23282-2.0,Int64
23283-2.0,Float64
23284-2.0,Int64
23285-2.0,Int64
23286-2.0,Float64
23287-2.0,Float64
23288-2.0,Int64
23289-2.0,Int64
23290-2.0,Float64
23291-2.0,Float64
23292-2.0,Float64
23293-2.0,Float64
23295-2.0,Float64
23296-2.0,Float64
23297-2.0,Float64
23298-2.0,Float64
23299-2.0,Float64
23300-2.0,Float64
23301-2.0,Float64
23302-2.0,Float64
23304-2.0,Int64
23305-2.0,Int64
23306-2.0,Int64
23307-2.0,Int64
23308-2.0,Int64
23309-2.0,Int64
23310-2.0,Int64
23311-2.0,Int64
23312-2.0,Int64
23313-2.0,Int64
23314-2.0,Int64
23315-2.0,Int64
23316-2.0,Int64
23317-2.0,Int64
23318-2.0,Int64
23320-2.0,Int64
23321-2.0,Int64
23321-2.1,Int64
23321-2.2,Int64
23321-2.3,Int64
23321-2.4,Int64
23321-2.5,Int64
23321-2.6,Int64
23321-2.7,Int64
23321-2.8,Int64
23321-2.9,Int64
23321-2.10,Int64
23321-2.11,Int64
23321-2.12,Int64
23321-2.13,Int64
23321-2.14,Int64
23321-2.15,Int64
23321-2.16,Int64
23321-2.17,Int64
23321-2.18,Int64
23321-2.19,Int64
23321-2.20,Int64
23321-2.21,Int64
23321-2.22,Int64
23321-2.23,Int64
23321-2.24,Int64
23321-2.25,Int64
23321-2.26,Int64
23321-2.27,Int64
23321-2.28,Int64
23321-2.29,Int64
23321-2.30,Int64
23321-2.31,Int64
23321-2.32,Int64
23321-2.33,Int64
23321-2.34,Int64
23321-2.35,Int64
23321-2.36,Int64
23321-2.37,Int64
23321-2.38,Int64
23321-2.39,Int64
23321-2.40,Int64
23321-2.41,Int64
23321-2.42,Int64
23321-2.43,Int64
23321-2.44,Int64
23321-2.45,Int64
23321-2.46,Int64
23321-2.47,Int64
23321-2.48,Int64
23321-2.49,Int64
23321-2.50,Int64
23321-2.51,Int64
23321-2.52,Int64
23321-2.53,Int64
23321-2.54,Int64
23321-2.55,Int64
23321-2.56,Int64
23321-2.57,Int64
23321-2.58,Int64
23321-2.59,Int64
23321-2.60,Int64
23321-2.61,Int64
23321-2.62,Int64
23321-2.63,Int64
23321-2.64,Int64
23321-2.65,Int64
23321-2.66,Int64
23321-2.67,Int64
23321-2.68,Int64
23321-2.69,Int64
23321-2.70,Int64
23321-2.71,Int64
23321-2.72,Int64
23321-2.73,Int64
23321-2.74,Int64
23321-2.75,Int64
23321-2.76,Int64
23321-2.77,Int64
23321-2.78,Int64
23321-2.79,Int64
23321-2.80,Int64
23321-2.81,Int64
23321-2.82,Int64
23321-2.83,Int64
23321-2.84,Int64
23321-2.85,Int64
23321-2.86,Int64
23321-2.87,Int64
23321-2.88,Int64
23322-2.0,Int64
23322-2.1,Int64
23322-2.2,Int64
23322-2.3,Int64
23322-2.4,Int64
23322-2.5,Int64
23322-2.6,Int64
23322-2.7,Int64
23322-2.8,Int64
23322-2.9,Int64
23322-2.10,Int64
23322-2.11,Int64
23322-2.12,Int64
23322-2.13,Int64
23322-2.14,Int64
23322-2.15,Int64
23322-2.16,Int64
23322-2.17,Int64
23322-2.18,Int64
23322-2.19,Int64
23322-2.20,Int64
23322-2.21,Int64
23322-2.22,Int64
23322-2.23,Int64
23322-2.24,Int64
23322-2.25,Int64
23322-2.26,Int64
23322-2.27,Int64
23322-2.28,Int64
23322-2.29,Int64
23322-2.30,Int64
23322-2.31,Int64
23322-2.32,Int64
23322-2.33,Int64
23322-2.34,Int64
23322-2.35,Int64
23322-2.36,Int64
23322-2.37,Int64
23322-2.38,Int64
23322-2.39,Int64
23322-2.40,Int64
23322-2.41,Int64
23322-2.42,Int64
23322-2.43,Int64
23322-2.44,Int64
23322-2.45,Int64
23322-2.46,Int64
23322-2.47,Int64
23322-2.48,Int64
23322-2.49,Int64
23322-2.50,Int64
23322-2.51,Int64
23322-2.52,Int64
23322-2.53,Int64
23322-2.54,Int64
23322-2.55,Int64
23322-2.56,Int64
23322-2.57,Int64
23322-2.58,Int64
23322-2.59,Int64
23322-2.60,Int64
23322-2.61,Int64
23322-2.62,Int64
23322-2.63,Int64
23322-2.64,Int64
23322-2.65,Int64
23322-2.66,Int64
23322-2.67,Int64
23322-2.68,Int64
23322-2.69,Int64
23322-2.70,Int64
23322-2.71,Int64
23322-2.72,Int64
23322-2.73,Int64
23322-2.74,Int64
23322-2.75,Int64
23322-2.76,Int64
23322-2.77,Int64
23322-2.78,Int64
23322-2.79,Int64
23322-2.80,Int64
23322-2.81,Int64
23322-2.82,Int64
23322-2.83,Int64
23322-2.84,Int64
23322-2.85,Int64
23322-2.86,Int64
23322-2.87,Int64
23322-2.88,Int64
23323-2.0,Int64
23324-2.0,Int64
24003-0.0,Float64
24004-0.0,Float64
24005-0.0,Float64
24006-0.0,Float64
24007-0.0,Float64
24008-0.0,Float64
24009-0.0,Int64
24010-0.0,Float64
24011-0.0,Int64
24012-0.0,Float64
24013-0.0,Int64
24014-0.0,Int64
24015-0.0,Float64
24016-0.0,Float64
24017-0.0,Float64
24018-0.0,Float64
24019-0.0,Float64
24020-0.0,Float64
24021-0.0,Float64
24022-0.0,Float64
24023-0.0,Float64
24024-0.0,Float64
24500-0.0,Float64
24500-1.0,Float64
24501-0.0,Float64
24501-1.0,Float64
24502-0.0,Float64
24502-1.0,Float64
24503-0.0,Float64
24503-1.0,Float64
24504-0.0,Float64
24504-1.0,Float64
24505-0.0,Float64
24505-1.0,Float64
24506-0.0,Float64
24506-1.0,Float64
24507-0.0,Float64
24507-1.0,Float64
24508-0.0,Float64
24508-1.0,Float64
40000-0.0,string
40000-1.0,string
40001-0.0,string
40001-1.0,string
40002-0.0,string
40002-0.1,string
40002-0.2,string
40002-0.3,string
40002-0.4,string
40002-0.5,string
40002-0.6,string
40002-0.7,string
40002-0.8,string
40002-0.9,string
40002-0.10,string
40002-0.11,string
40002-0.12,string
40002-0.13,string
40002-1.0,string
40002-1.1,string
40002-1.2,string
40002-1.3,string
40002-1.4,string
40002-1.5,string
40002-1.6,string
40002-1.7,string
40002-1.8,string
40002-1.9,string
40002-1.10,Int64
40002-1.11,Int64
40002-1.12,Int64
40002-1.13,Int64
40005-0.0,string
40005-1.0,string
40005-2.0,string
40005-3.0,string
40005-4.0,string
40005-5.0,string
40005-6.0,string
40005-7.0,string
40005-8.0,string
40005-9.0,string
40005-10.0,string
40005-11.0,string
40005-12.0,string
40005-13.0,string
40005-14.0,string
40005-15.0,string
40005-16.0,string
40006-0.0,string
40006-1.0,string
40006-2.0,string
40006-3.0,string
40006-4.0,string
40006-5.0,string
40006-6.0,string
40006-7.0,string
40006-8.0,string
40006-9.0,string
40006-10.0,string
40006-11.0,string
40006-12.0,Int64
40006-13.0,string
40006-14.0,Int64
40006-15.0,string
40006-16.0,string
40007-0.0,Float64
40007-1.0,Float64
40007-2.0,Float64
40008-0.0,Float64
40008-1.0,Float64
40008-2.0,Float64
40008-3.0,Float64
40008-4.0,Float64
40008-5.0,Float64
40008-6.0,Float64
40008-7.0,Float64
40008-8.0,Float64
40008-9.0,Float64
40008-10.0,Float64
40008-11.0,Float64
40008-12.0,Float64
40008-13.0,Float64
40008-14.0,Float64
40008-15.0,Int64
40008-16.0,Int64
40008-17.0,Int64
40008-18.0,Int64
40008-19.0,Int64
40008-20.0,Int64
40008-21.0,Int64
40008-22.0,Int64
40008-23.0,Int64
40008-24.0,Int64
40008-25.0,Int64
40008-26.0,Int64
40008-27.0,Int64
40008-28.0,Int64
40008-29.0,Int64
40008-30.0,Int64
40008-31.0,Int64
40009-0.0,Int64
40010-0.0,string
40011-0.0,Int64
40011-1.0,Int64
40011-2.0,Int64
40011-3.0,Int64
40011-4.0,Int64
40011-5.0,Int64
40011-6.0,Int64
40011-7.0,Int64
40011-8.0,Int64
40011-9.0,Int64
40011-10.0,Int64
40011-11.0,Int64
40011-12.0,Int64
40011-13.0,Int64
40011-14.0,Int64
40011-15.0,Int64
40011-16.0,Int64
40012-0.0,Int64
40012-1.0,Int64
40012-2.0,Int64
40012-3.0,Int64
40012-4.0,Int64
40012-5.0,Int64
40012-6.0,Int64
40012-7.0,Int64
40012-8.0,Int64
40012-9.0,Int64
40012-10.0,Int64
40012-11.0,Int64
40012-12.0,Int64
40012-13.0,Int64
40012-14.0,Int64
40012-15.0,Int64
40012-16.0,Int64
40013-0.0,Int64
40013-1.0,Int64
40013-2.0,Int64
40013-3.0,Int64
40013-4.0,Int64
40013-5.0,Int64
40013-6.0,Int64
40013-7.0,Int64
40013-8.0,Int64
40013-9.0,Int64
40013-10.0,Int64
40013-11.0,Int64
40013-12.0,Int64
40013-13.0,Int64
40013-14.0,Int64
40018-0.0,Int64
40018-1.0,Int64
40019-0.0,Int64
40019-1.0,Int64
40019-2.0,Int64
40019-3.0,Int64
40019-4.0,Int64
40019-5.0,Int64
40019-6.0,Int64
40019-7.0,Int64
40019-8.0,Int64
40019-9.0,Int64
40019-10.0,Int64
40019-11.0,Int64
40019-12.0,Int64
40019-13.0,Int64
40019-14.0,Int64
40019-15.0,Int64
40019-16.0,Int64
41078-0.0,Int64
41080-0.0,Int64
41082-0.0,Int64
41083-0.0,Int64
41084-0.0,Int64
41085-0.0,Int64
41086-0.0,Int64
41087-0.0,Int64
41088-0.0,Int64
41089-0.0,Int64
41090-0.0,Int64
41091-0.0,Int64
41092-0.0,Int64
41093-0.0,Int64
41094-0.0,Int64
41095-0.0,Int64
41096-0.0,Int64
41097-0.0,Int64
41098-0.0,Int64
41099-0.0,Int64
41100-0.0,Int64
41101-0.0,Int64
41102-0.0,Int64
41103-0.0,Int64
41106-0.0,Int64
41107-0.0,Int64
41108-0.0,Int64
41109-0.0,Int64
41110-0.0,Int64
41111-0.0,Int64
41112-0.0,Int64
41132-0.0,Int64
41142-0.0,Int64
41146-0.0,Int64
41148-0.0,Int64
41236-0.0,Int64
41237-0.0,Int64
41238-0.0,Int64
41239-0.0,Int64
41240-0.0,Int64
41241-0.0,Int64
41242-0.0,Int64
41243-0.0,Int64
41252-0.0,Int64
41253-0.0,Int64
41253-0.1,Int64
41253-0.2,Int64
41253-0.3,Int64
41253-0.4,Int64
42000-0.0,string
42001-0.0,Int64
42002-0.0,string
42003-0.0,Int64
42004-0.0,string
42005-0.0,Int64
42006-0.0,string
42007-0.0,Int64
42008-0.0,string
42009-0.0,Int64
42010-0.0,string
42011-0.0,Int64
42012-0.0,string
42013-0.0,Int64
100001-0.0,Float64
100001-1.0,Float64
100001-2.0,Float64
100001-3.0,Float64
100001-4.0,Float64
100002-0.0,Float64
100002-1.0,Float64
100002-2.0,Float64
100002-3.0,Float64
100002-4.0,Float64
100003-0.0,Float64
100003-1.0,Float64
100003-2.0,Float64
100003-3.0,Float64
100003-4.0,Float64
100004-0.0,Float64
100004-1.0,Float64
100004-2.0,Float64
100004-3.0,Float64
100004-4.0,Float64
100005-0.0,Float64
100005-1.0,Float64
100005-2.0,Float64
100005-3.0,Float64
100005-4.0,Float64
100006-0.0,Float64
100006-1.0,Float64
100006-2.0,Float64
100006-3.0,Float64
100006-4.0,Float64
100007-0.0,Float64
100007-1.0,Float64
100007-2.0,Float64
100007-3.0,Float64
100007-4.0,Float64
100008-0.0,Float64
100008-1.0,Float64
100008-2.0,Float64
100008-3.0,Float64
100008-4.0,Float64
100009-0.0,Float64
100009-1.0,Float64
100009-2.0,Float64
100009-3.0,Float64
100009-4.0,Float64
100010-0.0,Int64
100010-1.0,Int64
100010-2.0,Int64
100010-3.0,Int64
100010-4.0,Int64
100011-0.0,Float64
100011-1.0,Float64
100011-2.0,Float64
100011-3.0,Float64
100011-4.0,Float64
100012-0.0,Float64
100012-1.0,Float64
100012-2.0,Float64
100012-3.0,Float64
100012-4.0,Float64
100013-0.0,Float64
100013-1.0,Float64
100013-2.0,Float64
100013-3.0,Float64
100013-4.0,Float64
100014-0.0,Float64
100014-1.0,Float64
100014-2.0,Float64
100014-3.0,Float64
100014-4.0,Float64
100015-0.0,Float64
100015-1.0,Float64
100015-2.0,Float64
100015-3.0,Float64
100015-4.0,Float64
100016-0.0,Float64
100016-1.0,Float64
100016-2.0,Float64
100016-3.0,Float64
100016-4.0,Float64
100017-0.0,Float64
100017-1.0,Float64
100017-2.0,Float64
100017-3.0,Float64
100017-4.0,Float64
100018-0.0,Float64
100018-1.0,Float64
100018-2.0,Float64
100018-3.0,Float64
100018-4.0,Float64
100019-0.0,Float64
100019-1.0,Float64
100019-2.0,Float64
100019-3.0,Float64
100019-4.0,Float64
100020-0.0,Int64
100020-1.0,Int64
100020-2.0,Int64
100020-3.0,Int64
100020-4.0,Int64
100021-0.0,Float64
100021-1.0,Float64
100021-2.0,Float64
100021-3.0,Float64
100021-4.0,Float64
100022-0.0,Float64
100022-1.0,Float64
100022-2.0,Float64
100022-3.0,Float64
100022-4.0,Float64
100023-0.0,Float64
100023-1.0,Float64
100023-2.0,Float64
100023-3.0,Float64
100023-4.0,Float64
100024-0.0,Float64
100024-1.0,Float64
100024-2.0,Float64
100024-3.0,Float64
100024-4.0,Float64
100025-0.0,Float64
100025-1.0,Float64
100025-2.0,Float64
100025-3.0,Float64
100025-4.0,Float64
100026-0.0,Int64
100026-1.0,Int64
100026-2.0,Int64
100026-3.0,Int64
100026-4.0,Int64
100150-0.0,Int64
100150-1.0,Int64
100150-2.0,Int64
100150-3.0,Int64
100150-4.0,Int64
100160-0.0,Int64
100160-1.0,Int64
100160-2.0,Int64
100160-3.0,Int64
100160-4.0,Int64
100170-0.0,Int64
100170-1.0,Int64
100170-2.0,Int64
100170-3.0,Int64
100170-4.0,Int64
100180-0.0,Int64
100180-1.0,Int64
100180-2.0,Int64
100180-3.0,Int64
100180-4.0,Int64
100190-0.0,Int64
100190-1.0,Int64
100190-2.0,Int64
100190-3.0,Int64
100190-4.0,Int64
100200-0.0,Int64
100200-1.0,Int64
100200-2.0,Int64
100200-3.0,Int64
100200-4.0,Int64
100210-0.0,Int64
100210-1.0,Int64
100210-2.0,Int64
100210-3.0,Int64
100210-4.0,Int64
100220-0.0,Int64
100220-1.0,Int64
100220-2.0,Int64
100220-3.0,Int64
100220-4.0,Int64
100230-0.0,Int64
100230-1.0,Int64
100230-2.0,Int64
100230-3.0,Int64
100230-4.0,Int64
100240-0.0,Int64
100240-1.0,Int64
100240-2.0,Int64
100240-3.0,Int64
100240-4.0,Int64
100250-0.0,Int64
100250-1.0,Int64
100250-2.0,Int64
100250-3.0,Int64
100250-4.0,Int64
100260-0.0,Int64
100260-1.0,Int64
100260-2.0,Int64
100260-3.0,Int64
100260-4.0,Int64
100270-0.0,Int64
100270-1.0,Int64
